,imagename,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15
338,0518c_num5.png,1,1,1,1,2,2,1,1,1,1,2,2,3,2,2
339,0784c_num3.png,1,1,2,1,2,1,1,1,1,2,2,2,1,2,2
340,0929a_num2.png,1,1,2,1,2,1,1,1,1,3,2,2,1,2,2
341,0585c_num2.png,2,1,1,1,2,2,1,1,1,3,2,3,1,1,1
342,0172cc_num2.png,1,1,1,1,2,1,4,1,1,1,2,2,3,1,2
343,0432a_num1.png,2,1,1,1,2,2,1,1,1,2,2,2,4,1,2
344,1109c_num6.png,2,1,1,1,2,2,1,1,1,1,2,3,4,1,2
345,0042c_num2.png,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1
346,0560b_num1.png,1,2,1,1,2,1,1,1,1,2,2,2,2,1,2
347,1326a_num3.png,1,2,3,3,2,1,1,1,1,2,2,2,1,2,1
348,0468c_num1.png,1,2,3,3,2,1,1,1,1,1,2,2,1,1,2
349,0667a_num2.png,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1
350,0444b_num3.png,2,3,2,1,2,1,1,1,1,1,2,1,2,2,2
351,0711c_num2.png,1,1,1,1,2,2,1,1,1,1,2,3,3,1,2
352,0160c_num1.png,2,2,1,1,2,1,1,1,1,1,1,3,4,1,1
353,1159b_num1.png,1,2,3,1,2,1,1,2,1,1,2,1,1,1,1
354,1546c_num3.png,2,1,1,1,2,2,1,1,1,4,2,3,3,1,1
355,0225a_num1.png,1,1,2,1,2,2,1,1,1,4,2,3,2,1,1
356,0976a_num4.png,1,1,1,1,2,2,1,1,1,1,2,3,2,1,1
357,0917a_num4.png,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1
358,1442a_num2.png,1,1,1,1,2,2,1,1,1,2,2,3,4,1,1
359,0680cc_num1.png,2,1,1,1,2,2,2,1,2,2,1,3,1,1,1
360,1349a_num4.png,1,1,1,1,2,2,1,1,1,1,2,3,2,1,1
361,0121b_num4.png,2,1,1,1,2,2,1,1,2,2,2,2,1,2,1
362,0325c_num3.png,1,1,3,2,2,1,1,1,1,2,2,2,2,1,2
363,1158c_num4.png,2,1,2,1,2,1,1,1,1,1,1,3,4,1,1
364,1011a_num3.png,1,1,2,1,2,1,1,1,1,1,2,2,4,1,1
365,0641c_num3.png,2,1,1,2,2,2,1,1,1,4,2,1,1,2,1
366,0635a_num4.png,1,1,1,1,2,2,1,2,1,1,2,2,2,1,1
367,0025a_num1.png,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1
368,0039b_num3.png,2,1,1,1,2,2,1,1,1,2,2,3,1,1,1
369,0105a_num2.png,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1
370,0171a_num1.png,2,1,2,1,2,1,1,1,1,1,2,2,1,2,1
371,1212bb_num1.png,2,1,1,1,2,2,1,1,1,4,1,3,2,1,1
372,0611a_num1.png,2,1,1,1,2,2,1,2,2,2,1,3,1,1,1
373,0255a_num2.png,1,2,2,2,2,2,1,1,1,2,2,2,1,2,2
374,1510b_num3.png,2,1,1,1,2,2,1,1,1,4,2,3,4,1,1
375,1524c_num7.png,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1
376,0145c_num3.png,2,1,3,3,2,1,1,1,1,4,2,2,4,1,1
377,1245a_num1.png,2,1,1,1,2,1,1,1,1,2,1,3,4,1,1
378,1037a_num3.png,1,1,3,3,2,2,1,1,1,2,2,2,4,2,2
379,0383c_num6.png,2,1,1,1,2,1,1,1,1,2,2,2,1,1,1
380,0899b_num3.png,1,1,1,1,2,1,1,1,1,2,1,2,4,1,1
381,0143a_num4.png,1,3,1,1,2,2,1,1,1,2,2,3,2,1,1
382,0052a_num3.png,1,1,1,2,2,1,1,1,1,2,2,2,2,1,2
383,0474b_num1.png,2,3,2,1,2,2,1,1,1,2,2,2,4,1,2
384,0343b_num2.png,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1
385,0567b_num2.png,1,1,3,3,2,2,1,1,1,2,2,2,2,1,1
386,0524a_num3.png,1,1,2,2,2,1,1,1,1,4,2,3,2,1,2
387,0076b_num1.png,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1
388,1566b_num4.png,2,1,2,2,2,1,1,1,1,1,2,2,4,1,1
389,1109a_num1.png,2,1,1,1,2,1,1,1,1,1,1,3,4,1,1
390,1301b_num4.png,1,1,2,2,2,1,1,1,1,1,2,2,2,1,1
391,0952b_num2.png,2,1,1,1,2,2,1,1,1,1,2,3,2,1,1
392,1175b_num1.png,1,1,1,3,2,2,1,1,1,2,1,3,3,1,1
393,0894c_num3.png,1,1,1,1,2,2,1,1,1,4,1,1,1,1,1
394,1342a_num1.png,1,1,3,2,2,1,1,1,1,2,2,2,1,1,2
395,1057b_num4.png,2,1,3,3,2,2,1,1,1,2,1,1,1,1,1
396,0562c_num3.png,2,1,1,1,2,1,1,1,1,2,2,3,4,1,1
397,1070b_num1.png,2,1,2,3,2,1,1,1,1,2,2,1,1,1,1
398,0323a_num1.png,2,1,3,3,2,1,1,1,1,3,1,3,2,1,1
399,0505bb_num2.png,2,1,3,3,2,1,1,1,1,2,2,2,1,1,1
400,0585c_num1.png,2,1,1,2,2,2,1,1,1,3,2,3,2,1,1
401,1090b_num2.png,2,1,2,2,2,1,1,1,1,2,2,2,4,2,1
402,0192a_num1.png,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1
403,0748b_num1.png,1,1,1,1,2,1,1,1,1,1,1,1,4,1,1
404,0394c_num7.png,2,1,1,1,2,2,1,1,1,4,1,2,1,1,1
405,0150a_num2.png,2,1,3,3,2,2,1,1,1,4,2,2,2,1,2
406,1029c_num1.png,2,1,2,1,2,2,1,1,1,2,2,3,1,1,2
407,1322c_num2.png,2,1,2,1,2,1,1,1,1,2,2,2,1,1,1
408,0368c_num3.png,2,1,1,1,2,1,1,1,1,4,2,3,1,1,2
409,0021c_num4.png,2,2,3,3,2,2,1,1,1,4,2,2,2,2,2
410,0336a_num1.png,2,3,1,1,2,1,1,2,1,1,2,3,1,1,1
411,0250a_num4.png,2,3,3,1,2,1,1,1,1,2,2,3,2,2,1
412,0091a_num3.png,1,2,2,3,2,2,1,1,1,2,2,2,1,1,1
413,1436b_num1.png,1,1,3,3,2,1,1,1,1,2,2,2,1,2,2
414,0963b_num3.png,1,1,2,1,2,1,1,1,1,2,2,2,3,2,1
415,0328c_num1.png,2,1,1,2,2,1,1,1,1,3,2,1,1,2,2
416,0931b_num2.png,1,2,2,2,2,2,1,1,1,2,2,1,2,1,1
417,1483c_num5.png,2,1,1,1,2,1,1,1,1,2,1,3,2,1,1
418,0468b_num5.png,2,3,3,2,2,2,1,1,1,2,1,2,2,1,1
419,0041c_num4.png,2,1,1,1,2,1,1,2,1,2,2,1,1,1,1
420,1272c_num1.png,2,1,1,1,2,2,1,2,1,3,1,3,1,1,1
421,0939a_num1.png,2,1,1,1,2,1,1,1,1,2,2,2,1,1,1
422,0664b_num4.png,2,1,1,1,2,2,1,1,1,2,1,3,1,1,1
423,0748c_num1.png,1,3,2,2,1,1,1,2,1,2,2,2,1,2,1
424,0624b_num4.png,2,3,3,3,2,1,1,1,1,2,2,2,1,2,2
425,0625a_num2.png,2,3,1,1,2,2,1,1,1,4,2,2,3,1,2
426,0166a_num2.png,2,3,2,1,2,2,1,1,1,2,2,2,2,1,1
427,0379b_num3.png,2,1,1,1,2,2,1,2,1,1,1,2,1,1,1
428,1551b_num5.png,1,1,3,2,2,1,1,1,1,2,2,2,4,1,1
429,0612b_num1.png,2,2,1,1,2,2,1,2,1,2,2,2,4,1,2
430,0820b_num2.png,2,1,1,2,2,1,1,1,1,2,2,2,2,1,2
431,0434c_num1.png,2,1,1,1,2,2,1,1,1,1,2,3,2,1,1
432,1130b_num4.png,2,1,2,2,2,1,1,1,1,2,2,2,3,2,1
433,0040b_num1.png,1,1,3,3,2,1,1,1,1,2,2,2,1,2,2
434,0601a_num4.png,2,1,1,1,2,1,1,1,1,2,2,2,4,2,1
435,0855c_num1.png,1,1,1,1,2,1,1,1,1,1,2,3,3,1,1
436,0542b_num1.png,1,1,2,1,2,1,2,1,1,2,2,2,1,1,1
437,0371b_num3.png,2,1,2,1,2,1,1,1,1,2,2,2,1,1,1
438,0626cc_num1.png,2,1,2,1,2,2,1,1,1,2,1,3,2,1,1
439,0310b_num2.png,2,1,3,3,2,1,1,1,1,1,2,3,1,1,2
440,0221b_num5.png,2,1,2,1,2,1,1,1,1,1,1,2,1,1,1
441,0418a_num1.png,2,1,1,2,2,1,2,1,1,2,2,2,1,1,1
442,0377c_num1.png,2,1,1,1,2,1,1,1,1,2,1,2,1,1,1
443,1225c_num2.png,1,1,3,3,2,2,2,1,1,1,2,2,2,1,2
444,1250a_num2.png,2,1,1,1,2,2,1,1,1,2,2,2,1,1,1
445,1370a_num2.png,2,1,1,1,2,2,1,1,1,2,1,2,1,1,1
446,1411b_num3.png,2,1,1,1,2,1,2,1,1,2,2,2,1,1,1
447,1119b_num4.png,2,1,1,2,2,2,1,1,1,2,2,2,1,1,1
448,0144a_num1.png,1,3,3,3,2,1,2,2,1,4,2,2,3,1,1
449,1363c_num7.png,1,1,2,2,2,2,3,1,2,4,1,2,3,1,1
450,0214b_num4.png,1,3,3,3,2,1,1,1,1,2,2,2,2,2,2
451,0333c_num2.png,1,2,1,1,2,2,3,2,2,1,1,2,4,1,2
452,0985b_num1.png,1,2,3,2,2,1,1,1,1,2,2,2,4,2,2
453,0716a_num1.png,1,2,3,3,2,1,1,2,1,3,2,2,1,1,1
454,1239a_num4.png,2,3,2,2,2,1,1,1,1,1,1,2,1,1,1
455,0384a_num5.png,2,2,2,2,2,2,2,1,1,4,2,2,2,2,2
456,0177a_num2.png,2,3,1,1,2,1,1,1,1,2,2,1,1,1,1
457,1489c_num1.png,2,3,1,1,2,2,2,2,1,2,2,3,4,1,1
458,1277c_num2.png,1,1,2,2,2,2,1,1,1,4,2,2,1,1,2
459,1539a_num1.png,2,2,2,1,2,2,3,1,1,4,1,1,2,1,1
460,1375c_num2.png,2,2,2,2,2,2,2,1,2,2,2,3,4,2,2
461,0200b_num5.png,2,2,1,1,2,2,2,1,1,2,2,2,3,2,2
462,0585a_num1.png,2,1,2,2,2,2,2,1,1,3,2,3,2,2,2
463,0890c_num1.png,2,2,2,2,2,2,3,1,1,2,1,3,4,1,2
464,1466b_num2.png,2,2,1,1,2,2,2,1,1,2,2,2,4,2,2
465,0764c_num7.png,1,2,2,2,2,2,2,2,1,2,2,3,4,1,2
466,1560a_num6.png,2,2,2,2,2,1,1,1,1,2,2,2,1,2,2
467,1455b_num3.png,1,2,2,1,2,2,1,1,1,4,2,3,4,2,2
468,0790c_num2.png,2,2,2,2,2,1,4,2,1,2,2,3,2,1,2
469,1180b_num2.png,2,2,2,2,2,2,2,1,1,2,1,3,4,1,2
470,0942c_num1.png,1,1,2,2,2,2,2,2,1,2,1,3,2,1,1
471,0084cc_num1.png,2,2,3,3,2,1,1,1,1,4,2,2,1,2,2
472,0989c_num4.png,1,2,2,2,2,1,4,2,1,4,2,2,1,1,2
473,0069a_num3.png,2,1,1,1,2,2,1,1,1,4,1,1,2,1,1
474,0441b_num1.png,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2
475,0249a_num1.png,2,1,2,2,2,1,2,2,1,1,1,3,4,1,1
476,0738c_num3.png,1,2,1,1,2,2,2,1,1,2,2,3,3,1,2
477,0372b_num1.png,2,2,2,2,2,2,2,2,1,3,2,3,2,1,2
478,0115a_num2.png,1,1,1,1,2,2,1,1,1,1,1,3,1,1,2
479,1105a_num2.png,2,1,2,2,2,1,1,1,1,1,2,2,1,1,1
480,1451c_num5.png,1,1,2,2,2,2,2,2,1,2,2,3,1,1,1
481,1063b_num3.png,2,1,3,3,2,2,1,1,1,2,2,2,1,1,2
482,0159b_num3.png,2,2,2,2,2,1,2,1,1,2,2,2,3,2,2
483,1415c_num2.png,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2
484,0192b_num6.png,1,1,2,2,2,2,2,1,1,2,1,1,2,1,1
485,0310a_num3.png,2,1,3,3,2,1,4,1,1,2,2,1,1,1,2
486,1330c_num6.png,2,1,2,2,2,2,2,1,1,1,2,3,2,1,1
487,0123b_num2.png,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2
488,0836b_num4.png,1,1,3,2,2,1,1,1,1,2,2,2,2,2,2
489,1317c_num4.png,2,2,1,1,2,2,1,1,1,2,2,3,2,1,2
490,0077c_num5.png,1,1,2,2,2,1,1,1,1,2,2,2,3,2,2
491,1132c_num3.png,1,2,2,2,2,2,1,1,1,1,1,3,2,1,1
492,0234b_num2.png,2,3,2,1,2,2,1,1,1,2,2,2,2,1,2
493,0815a_num3.png,2,2,1,1,2,2,2,1,1,2,2,2,1,1,2
494,0368c_num1.png,2,2,2,2,2,2,2,1,1,2,2,3,2,2,2
495,0895a_num2.png,1,2,3,2,2,1,1,1,1,2,2,2,2,2,2
496,1290c_num4.png,1,1,3,3,2,1,1,2,1,1,1,2,1,1,1
497,0596c_num5.png,1,2,1,1,2,2,1,1,1,2,2,3,4,1,2
498,1512c_num2.png,2,2,2,2,2,2,2,2,1,2,2,3,3,2,2
499,1354a_num3.png,1,1,2,2,2,2,2,1,1,4,2,2,4,1,2
500,0603c_num3.png,2,3,2,3,2,2,1,1,1,2,1,2,4,1,1
501,0657b_num5.png,1,1,3,2,2,2,1,1,2,1,2,2,2,1,2
502,0440b_num1.png,2,1,1,1,2,1,3,1,1,1,2,3,2,1,2
503,0899c_num4.png,1,1,2,2,2,2,1,1,1,2,2,2,4,1,1
504,0816a_num2.png,2,1,2,2,2,1,2,1,1,2,2,3,2,2,2
505,0808b_num4.png,2,2,2,2,2,2,4,2,1,2,2,3,2,1,1
506,1476c_num2.png,2,2,1,1,2,2,3,2,1,2,2,3,3,1,1
507,1123c_num6.png,2,1,2,2,2,2,2,1,1,4,2,3,2,1,1
508,0717b_num2.png,2,1,1,1,2,2,2,1,1,2,2,3,2,1,1
509,0752b_num2.png,1,2,3,3,2,2,1,1,1,2,2,2,1,1,2
510,1565b_num4.png,2,2,1,1,2,2,3,1,1,2,1,3,1,1,1
511,0214b_num2.png,2,1,2,2,2,1,2,2,1,2,2,3,1,2,2
512,1377c_num2.png,2,2,1,1,2,2,1,1,1,2,2,2,4,1,1
513,1324b_num2.png,1,1,2,2,2,2,1,1,1,2,2,2,2,1,1
514,0149c_num1.png,2,2,2,2,2,1,1,1,1,2,2,2,1,1,2
515,0097a_num3.png,2,2,2,2,2,1,1,2,1,2,2,3,1,2,2
516,0165a_num1.png,2,1,2,2,2,2,2,1,1,4,2,2,2,1,1
517,0511c_num4.png,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2
518,1507a_num1.png,2,2,2,2,2,2,1,1,1,4,2,2,2,1,1
519,1162c_num1.png,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1
520,0573c_num3.png,1,2,3,3,2,2,2,1,1,2,2,2,2,2,2
521,0721a_num2.png,1,2,2,2,2,1,1,1,1,2,1,2,1,1,1
522,0701c_num2.png,2,3,1,1,2,2,2,1,1,2,2,2,3,2,2
523,1339a_num6.png,1,1,3,3,1,1,1,2,1,1,2,1,1,2,1
524,0811b_num2.png,2,3,1,1,2,2,1,1,1,2,2,3,2,2,2
525,0175b_num1.png,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2
526,1141b_num2.png,2,3,2,1,2,1,1,1,1,2,2,2,4,1,2
527,1356c_num6.png,1,2,3,3,2,1,1,1,1,4,2,2,2,2,2
528,0985a_num2.png,1,1,3,2,2,1,1,1,1,2,2,2,4,2,2
529,1454c_num2.png,2,2,1,1,2,2,1,1,1,1,1,3,4,1,1
530,0826c_num1.png,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1
531,1101c_num1.png,2,3,2,2,2,1,2,2,1,4,2,2,1,2,1
532,0028b_num4.png,2,3,2,2,2,2,2,1,1,3,2,3,2,1,1
533,0927a_num2.png,2,3,1,1,2,2,2,1,1,1,1,3,3,1,1
534,1552c_num1.png,2,1,1,1,2,2,3,1,1,4,2,3,2,1,1
535,0225b_num2.png,1,2,2,1,2,2,1,1,1,4,2,3,2,1,1
536,0963c_num6.png,1,1,1,1,2,2,2,1,1,1,2,2,3,1,1
537,0957a_num1.png,1,1,2,2,2,1,1,2,1,4,1,2,1,1,2
538,0678c_num4.png,2,2,2,2,2,2,1,1,1,2,2,2,3,2,1
539,1183b_num2.png,1,2,2,2,2,1,1,1,1,1,1,2,1,1,1
540,0972b_num2.png,2,2,3,2,2,1,4,1,1,4,2,2,2,2,2
541,0003b_num1.png,2,1,2,2,2,1,2,1,1,1,1,3,2,1,1
542,1159c_num2.png,2,1,3,3,2,1,2,1,1,2,2,2,2,2,1
543,0430a_num1.png,2,2,1,1,2,1,1,1,1,2,2,2,4,2,2
544,0518b_num1.png,1,1,3,3,2,2,2,1,1,2,2,2,3,2,2
545,0644c_num4.png,2,1,3,2,2,2,2,1,1,2,2,1,2,2,2
546,0828a_num6.png,2,2,1,1,2,1,1,1,1,2,2,2,4,2,2
547,0077c_num1.png,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2
548,1510b_num4.png,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2
549,0057b_num2.png,1,2,3,3,2,1,1,2,1,4,2,2,2,1,2
550,1241b_num2.png,2,1,2,1,2,1,1,1,1,2,1,2,2,2,2
551,0527b_num5.png,1,2,1,1,2,2,2,2,1,1,1,2,3,1,1
552,0449c_num2.png,2,2,2,2,2,2,1,1,1,2,1,3,2,1,1
553,0549c_num1.png,2,3,1,1,2,1,2,1,1,2,1,2,3,1,1
554,0256b_num3.png,1,2,2,2,2,2,1,2,1,2,1,2,2,1,1
555,1115b_num2.png,1,1,3,2,2,1,1,2,1,2,2,2,1,1,2
556,0423b_num1.png,2,1,1,1,2,2,1,1,1,2,2,2,2,1,2
557,0438c_num2.png,2,2,1,1,2,2,2,2,1,2,2,1,2,1,1
558,0019b_num5.png,1,3,3,3,2,2,1,1,1,2,2,3,2,2,2
559,1438a_num2.png,2,3,1,1,2,1,2,1,2,2,1,1,1,1,1
560,1508c_num2.png,2,2,2,2,2,2,1,2,1,1,1,3,2,1,1
561,0423b_num3.png,2,3,2,2,2,2,1,1,1,4,2,2,2,2,2
562,1150c_num2.png,2,2,2,2,2,1,1,2,1,2,2,3,1,2,2
563,1488a_num1.png,2,2,1,1,2,2,2,1,1,1,1,3,3,1,1
564,0230b_num4.png,1,3,2,2,2,1,1,1,1,4,2,2,2,2,2
565,0442a_num3.png,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2
566,0616b_num1.png,2,2,2,1,2,2,2,1,2,2,2,3,2,1,1
567,1373a_num3.png,2,2,2,2,2,2,2,1,1,3,1,3,2,1,1
568,0591a_num1.png,2,3,2,2,2,1,1,1,1,2,2,2,2,2,1
569,1270b_num4.png,1,3,3,3,2,1,1,1,1,4,2,2,1,2,2
570,0827a_num5.png,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1
571,0773b_num1.png,2,2,2,2,2,2,2,1,1,2,2,3,3,1,2
572,1375a_num3.png,2,2,2,2,2,1,3,1,2,2,2,3,2,1,2
573,0623b_num4.png,1,3,3,2,2,2,1,1,1,2,1,2,2,1,2
574,0891b_num2.png,2,2,2,2,2,2,2,1,1,2,2,2,3,1,2
575,0217b_num2.png,2,3,1,1,2,2,3,1,1,1,1,2,1,1,1
576,1524b_num5.png,2,3,2,2,1,1,1,2,1,1,2,2,1,2,1
577,0922c_num2.png,2,2,2,2,2,1,4,1,1,4,2,3,4,1,1
578,0218a_num2.png,2,3,3,2,2,2,1,1,1,2,2,2,2,2,2
579,1456c_num2.png,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1
580,0801c_num2.png,2,2,3,3,1,1,1,1,1,1,2,1,1,2,1
581,0868b_num1.png,1,2,3,3,2,1,1,1,1,2,2,3,2,2,2
582,0623a_num4.png,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2
583,0359b_num2.png,2,1,1,2,2,2,2,1,1,2,2,3,1,2,1
584,0766b_num3.png,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1
585,0932b_num5.png,1,1,3,3,2,2,2,2,1,2,2,2,2,2,2
586,1350b_num2.png,2,2,2,2,2,2,1,1,1,2,2,3,4,1,1
587,1416b_num1.png,2,2,1,1,2,2,1,1,1,4,2,3,2,1,1
588,1302c_num3.png,2,2,2,2,2,1,1,2,1,2,1,3,1,1,1
589,1156c_num1.png,2,2,3,3,2,1,1,1,1,1,2,2,2,1,1
590,0644b_num1.png,2,1,3,3,2,2,1,1,1,2,2,2,2,2,2
591,0715a_num4.png,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2
592,0687c_num1.png,1,3,2,2,2,1,1,1,1,4,2,2,1,2,1
593,1111b_num3.png,2,2,2,2,2,1,1,1,1,4,2,2,2,1,1
594,1442b_num1.png,2,2,2,2,2,2,3,2,1,2,2,3,3,1,2
595,0477b_num1.png,1,2,2,2,2,1,2,1,1,2,1,2,4,2,1
596,1356b_num2.png,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1
597,1518c_num1.png,2,2,1,1,2,2,1,2,1,2,2,3,2,2,2
598,1302b_num1.png,2,1,3,3,2,2,1,1,1,2,1,3,1,1,1
599,1169c_num1.png,2,1,2,2,2,2,2,2,1,1,1,1,2,1,2
600,0178c_num5.png,1,2,3,3,2,2,2,2,1,2,2,2,3,2,2
601,1048a_num2.png,1,2,2,2,2,1,2,1,1,2,2,1,1,2,1
602,0243c_num1.png,1,1,2,3,2,2,3,1,1,2,2,3,2,2,2
603,0887b_num1.png,1,1,2,1,2,2,2,2,1,2,2,3,4,1,2
604,1529c_num3.png,2,2,2,2,2,2,2,1,1,1,2,3,4,2,2
605,0290a_num2.png,1,2,1,1,2,2,2,1,1,2,1,2,1,1,1
606,1331b_num5.png,1,2,2,2,2,1,4,1,1,3,2,3,4,2,2
607,0867a_num4.png,1,1,2,2,2,2,2,2,1,2,2,2,3,2,2
608,1231b_num2.png,2,2,2,2,2,1,1,1,2,2,2,3,2,2,2
609,0040a_num7.png,1,2,2,2,2,1,1,2,1,1,2,2,1,1,2
610,1345c_num5.png,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2
611,1198b_num2.png,2,2,2,2,2,2,2,2,1,2,2,3,4,2,2
612,1112b_num6.png,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2
613,0491c_num5.png,2,2,2,2,2,2,2,1,1,2,2,3,3,2,2
614,1289a_num2.png,2,2,1,1,2,1,2,1,1,1,2,2,2,2,1
615,1030b_num5.png,2,2,2,2,2,2,1,1,1,2,2,3,1,2,2
616,0687bb_num1.png,1,2,2,2,2,1,1,1,1,2,2,2,1,2,2
617,1511c_num4.png,2,2,2,2,2,2,2,1,1,2,2,3,4,2,2
618,0663b_num1.png,2,2,1,1,2,2,2,1,1,3,1,3,3,1,2
619,0477c_num2.png,2,2,1,1,2,2,2,1,1,4,2,2,3,1,2
620,0841a_num1.png,2,3,1,1,2,2,1,1,1,2,1,2,4,1,2
621,1363a_num1.png,2,2,2,3,2,2,2,1,1,2,2,2,3,2,2
622,0405b_num1.png,2,2,2,2,2,2,1,1,1,3,2,2,4,2,2
623,0260c_num1.png,2,2,2,1,2,2,2,1,1,4,1,2,3,2,2
624,0725c_num1.png,1,2,2,2,2,1,1,1,1,1,2,1,1,1,1
625,0574a_num2.png,1,1,1,1,2,2,3,2,1,1,1,3,1,1,1
626,1237c_num2.png,1,1,3,2,2,2,1,1,1,1,2,3,1,2,2
627,0323a_num2.png,1,2,2,3,2,2,2,2,1,2,2,3,3,2,2
628,0470a_num4.png,2,1,3,1,2,1,1,1,1,2,2,1,2,1,2
629,0884a_num1.png,2,2,1,1,2,2,3,1,1,2,2,2,4,2,2
630,1216b_num3.png,2,2,2,1,2,1,1,1,1,2,2,3,4,2,2
631,0193b_num4.png,2,3,1,1,2,1,2,1,1,2,1,3,2,1,1
632,0538c_num3.png,1,2,1,1,2,2,3,2,1,2,2,3,2,2,2
633,1323a_num1.png,2,2,1,1,2,1,3,2,1,4,1,3,1,1,1
634,0954b_num3.png,1,2,2,2,2,2,1,1,1,2,2,3,2,2,2
635,0703c_num2.png,2,2,2,2,2,2,1,1,1,1,1,3,2,1,1
636,0077b_num1.png,1,2,3,3,2,1,1,1,1,2,2,2,2,2,2
637,1421c_num1.png,2,2,1,2,2,2,2,1,1,4,2,2,3,1,2
638,1482a_num1.png,2,2,2,2,2,2,3,1,1,2,2,2,2,2,2
639,0982a_num3.png,2,3,1,1,2,1,3,2,1,1,1,1,2,1,1
640,0155c_num5.png,1,2,3,3,2,1,1,1,1,2,2,2,1,2,2
641,1294b_num1.png,2,2,1,1,2,2,2,1,1,4,1,2,4,2,2
642,0471b_num4.png,2,2,2,2,2,2,2,1,2,2,2,2,3,2,2
643,0060c_num1.png,2,2,2,2,2,2,2,1,1,2,2,3,2,2,2
644,0789c_num1.png,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2
645,1033c_num1.png,2,1,1,1,2,2,3,1,2,1,1,2,2,1,1
646,0941a_num2.png,1,1,2,2,2,2,1,1,1,2,2,3,2,2,2
647,0812a_num5.png,2,2,1,1,2,1,2,2,2,2,1,2,1,1,2
648,1345a_num1.png,2,2,3,3,2,1,1,1,1,2,2,2,1,2,2
649,1063c_num1.png,2,3,2,3,2,2,1,1,1,2,2,1,1,2,2
650,0957c_num3.png,1,3,2,2,2,1,1,2,1,1,2,2,1,1,2
651,1243c_num3.png,2,2,2,2,2,2,1,1,1,1,1,3,1,1,1
652,0957a_num6.png,1,2,2,2,2,1,1,2,1,2,1,2,1,1,1
653,0107a_num3.png,1,2,3,2,2,1,1,1,1,2,2,2,2,1,2
654,1051c_num1.png,2,2,2,2,2,1,1,1,1,2,2,1,3,1,2
655,0247b_num1.png,1,2,2,1,2,2,4,1,1,4,1,3,3,1,1
656,1488a_num2.png,2,2,1,1,2,2,1,2,1,2,2,3,3,1,2
657,0855a_num3.png,1,2,1,2,2,2,1,1,1,4,2,3,2,1,2
658,1247c_num2.png,1,1,2,2,2,2,1,1,1,4,2,2,1,1,2
659,1265b_num2.png,2,2,2,2,2,1,2,1,1,1,2,2,1,2,1
660,0445c_num3.png,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2
661,0679b_num1.png,2,3,2,2,2,2,1,1,1,2,2,2,3,2,2
662,1144c_num2.png,2,2,2,2,2,1,3,1,1,2,2,3,2,1,2
663,0733a_num3.png,2,2,2,2,2,2,2,1,1,2,2,2,3,1,2
664,0956c_num4.png,2,1,1,1,2,2,3,2,2,1,1,3,4,1,1
665,0703a_num2.png,2,1,2,2,2,2,1,1,1,2,2,3,2,1,1
666,1042b_num7.png,1,2,2,2,2,2,1,2,1,2,1,3,2,1,1
667,1133a_num4.png,1,2,2,2,2,1,1,1,1,1,2,2,2,1,2
668,1166a_num5.png,1,3,3,2,2,1,1,1,1,1,2,2,1,1,2
669,0841b_num1.png,2,3,1,1,2,2,1,1,1,2,1,2,4,1,1
670,0313a_num4.png,2,1,2,2,2,1,1,1,1,2,2,2,4,1,2
671,0457b_num1.png,2,2,1,1,2,2,2,2,2,2,2,3,2,2,1
672,0699c_num4.png,1,2,2,2,2,1,1,2,1,2,2,2,2,1,2
673,1098a_num2.png,2,2,2,2,2,1,1,1,1,4,2,3,2,1,2
674,0664c_num1.png,1,2,1,1,2,2,3,1,1,1,1,3,2,1,2
675,1001a_num2.png,1,1,2,2,2,2,1,1,1,2,2,2,2,1,2
676,0405a_num2.png,2,3,1,2,2,2,1,1,1,3,2,3,2,1,2
677,1536b_num2.png,1,2,3,3,2,2,2,1,1,2,2,2,2,1,2
